,open,high,low,close,volume,quote_asset_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,symbol,date
2025-08-14 17:40:44.556993,44598.30782916411,45852.438703378095,44598.30782916411,45334.33221429583,4732993.923143015,214567118880.0088,41556.49853940283,41761.6173733047,38187.56709174064,38788.76496246703,30984.71865545011,34582.993083297246,BTCUSDT,2025-08-14
2025-08-15 17:40:44.556993,45334.33221429583,45334.33221429583,44972.3954759937,45071.03182601485,2621757.7836216544,118165328505.71373,41790.0939196931,42076.79970213424,38416.07040081339,39035.12836888067,31057.058606231534,34687.35167775215,BTCUSDT,2025-08-15
2025-08-16 17:40:44.556993,45071.03182601485,45848.16570064102,45071.03182601485,45510.692409845135,4008140.405191768,182413245116.1546,42043.44218259059,42403.83710286861,38648.9208305355,39289.07205676164,31128.703456075567,34795.046610409794,BTCUSDT,2025-08-16
2024-12-09 17:40:44.559092,3000.0,3043.423972202926,2956.576027797074,3000.0,1348139.39993714,4044418199.81142,,3000.0,,3000.0,,3000.0,ETHUSDT,2024-12-09
2024-12-10 17:40:44.559092,3000.0,3045.091290332657,2973.5594370268727,3009.325363679765,3311274.922938265,9964703611.71488,,3000.888129874263,,3000.3657005364616,,3000.092789688356,ETHUSDT,2024-12-10
2024-12-11 17:40:44.559092,3009.325363679765,3009.325363679765,2891.813895020488,2929.7600048696972,3934733.446420464,11527824681.14578,,2994.114022730971,,2997.5968497260005,,2999.392960983693,ETHUSDT,2024-12-11
2024-12-12 17:40:44.559092,2929.7600048696972,2995.068251123638,2851.6570891333076,2923.362670128473,1366776.9087788812,3995584593.5177703,,2987.3757986735905,,2994.6857054280586,,2998.6364406766756,ETHUSDT,2024-12-12
2024-12-13 17:40:44.559092,2923.362670128473,2923.362670128473,2711.63145482667,2748.6080920161457,2131582.7056836365,5858885473.643714,,2964.636017087167,,2985.035602941317,,2996.1485964113967,ETHUSDT,2024-12-13
2024-12-14 17:40:44.559092,2748.6080920161457,2761.0743563882074,2706.492461050309,2733.783408719258,3931033.1110235658,10746593098.042274,,2942.6500543854613,,2975.1825757169227,,2993.537997528888,ETHUSDT,2024-12-14
2024-12-15 17:40:44.559092,2733.783408719258,2733.783408719258,2635.84396480665,2653.0108950033136,3334644.7871016236,8846848951.146612,,2915.0653725395423,,2962.548392159526,,2990.149668150524,ETHUSDT,2024-12-15
2024-12-16 17:40:44.559092,2653.0108950033136,2687.9110854444125,2606.4556403744364,2647.1833629094244,1419491.9219165614,3757655399.4818454,,2889.552800193817,,2950.1811361105024,,2986.737068098374,ETHUSDT,2024-12-16
2024-12-17 17:40:44.559092,2647.1833629094244,2689.8337065266883,2647.1833629094244,2687.691414306308,3017885.4609472016,8111144842.747629,,2870.3279062997685,,2939.8874215299456,,2983.761489453677,ETHUSDT,2024-12-17
2024-12-18 17:40:44.559092,2687.691414306308,2687.691414306308,2613.9919707281947,2621.9395998227233,2177864.0950182374,5710228113.760395,,2846.671877111479,,2927.418879502212,,2980.1612716464037,ETHUSDT,2024-12-18
2024-12-19 17:40:44.559092,2621.9395998227233,2667.8688560476508,2598.3461061926832,2633.107481120167,4134847.620013118,10887498201.548458,,2826.332410826592,,2915.8772560362495,,2976.708000098879,ETHUSDT,2024-12-19
2024-12-20 17:40:44.559092,2633.107481120167,2647.9108724611974,2589.7290991782247,2618.819985819711,1452666.428789817,3804271876.4441185,,2806.569322730699,,2904.2279513218755,,2973.1469253299324,ETHUSDT,2024-12-20
2024-12-21 17:40:44.559092,2618.819985819711,2672.2275290628263,2568.453928577988,2620.340728820407,4077519.5435137693,10684490532.430325,,2788.8332661678137,,2893.0951190669157,,2969.636415911927,ETHUSDT,2024-12-21
2024-12-22 17:40:44.559092,2620.340728820407,2620.340728820407,2562.8113390182693,2576.761090110106,4919727.004708022,12676961119.69557,,2768.6359160670795,,2880.689863029394,,2965.727208690019,ETHUSDT,2024-12-22
2024-12-23 17:40:44.559092,2576.761090110106,2576.761090110106,2513.0746193069554,2539.92000362997,3273674.506255744,8314871363.812429,,2746.853448215926,,2867.3263391313776,,2961.4903210774814,ETHUSDT,2024-12-23
2024-12-24 17:40:44.559092,2539.92000362997,2539.92000362997,2496.019872674462,2500.729151014316,4041438.415953436,10106542858.803877,,2723.41303895863,,2852.9499788130615,,2956.905632818147,ETHUSDT,2024-12-24
2024-12-25 17:40:44.559092,2500.729151014316,2500.729151014316,2478.309066053093,2486.437786432325,4659510.703243453,11585583478.830378,,2700.8439672894583,,2838.576951660876,,2952.2243607148057,ETHUSDT,2024-12-25
2024-12-26 17:40:44.559092,2486.437786432325,2486.437786432325,2416.924809197501,2433.518840995428,1923604.3198431914,4681127354.958602,,2675.3844314519315,,2822.6923198700742,,2947.063111762374,ETHUSDT,2024-12-26
2024-12-27 17:40:44.559092,2433.518840995428,2441.856521954213,2386.1191935819234,2413.9878577680684,2437709.486312273,5884601100.723862,,2650.489519672516,,2806.66469390529,,2941.758880379346,ETHUSDT,2024-12-27
2024-12-28 17:40:44.559092,2413.9878577680684,2413.9878577680684,2373.9277123507904,2383.7595403657638,1729394.5251542449,4122460698.392751,2658.1023638765682,2625.0866645004444,,2790.0801780802103,,2936.206648140405,ETHUSDT,2024-12-28
2024-12-29 17:40:44.559092,2383.7595403657638,2395.5191531375945,2379.392267104812,2387.4557101212035,4672302.96293696,11154916388.280064,2627.475149382629,2602.455145035755,,2774.2909832582886,,2930.7464398019056,ETHUSDT,2024-12-29
2024-12-30 17:40:44.559092,2387.4557101212035,2387.4557101212035,2318.317203033277,2340.3554241627135,2837444.6827958096,6640629054.142823,2594.026652406776,2577.4932668573697,,2757.2739025094425,,2924.871902332859,ETHUSDT,2024-12-30
2024-12-31 17:40:44.559092,2340.3554241627135,2439.4049173158346,2327.0869693714453,2383.2459433436397,1729052.894619522,4120758296.9285536,2566.700949330473,2558.993521760824,,2742.606139404901,,2919.4825893080906,ETHUSDT,2024-12-31
2025-01-01 17:40:44.559092,2383.2459433436397,2383.2459433436397,2231.99466376199,2284.6586587716056,2322442.25742207,5305987812.916407,2534.76574876263,2532.866391952327,,2724.647414674184,,2913.165933282852,ETHUSDT,2025-01-01
2025-01-02 17:40:44.559092,2284.6586587716056,2296.947044242145,2284.6586587716056,2294.3058489630057,1356117.6519042365,3111348660.6458673,2512.050636609973,2510.146340239058,,2707.771274842373,,2907.0081214985753,ETHUSDT,2025-01-02
2025-01-03 17:40:44.559092,2294.3058489630057,2294.3058489630057,2220.550254823822,2236.5321170371635,3271305.5997740966,7316380038.538288,2487.1880720258678,2484.087842791259,,2689.2913078696197,,2900.3367184691083,ETHUSDT,2025-01-03
2025-01-04 17:40:44.559092,2236.5321170371635,2236.5321170371635,2161.0308493610587,2194.314813174921,4947593.330513184,10856577334.710522,2464.2532679344486,2456.490411399227,,2669.880464940416,,2893.3116248840915,ETHUSDT,2025-01-04
2025-01-05 17:40:44.559092,2194.314813174921,2211.8974968377815,2181.1076822090836,2196.5025895234326,4549650.616479662,9993319360.52446,2441.719229265149,2431.729666458675,,2651.3166266887697,,2886.378201646672,ETHUSDT,2025-01-05
2025-01-06 17:40:44.559092,2196.5025895234326,2223.534609364958,2128.143191004564,2175.838900184761,1917551.5046609335,4172283156.949079,2416.1266035590716,2407.359117289731,,2632.6704413356715,,2879.308158846056,ETHUSDT,2025-01-06
2025-01-07 17:40:44.559092,2175.838900184761,2175.838900184761,2136.793082368742,2141.8220951155236,1252427.7383706556,2682477402.577834,2392.120728323712,2382.069877082664,,2613.4214865819404,,2871.9699890576926,ETHUSDT,2025-01-07
2025-01-08 17:40:44.559092,2141.8220951155236,2162.1506680376274,2041.9320132752391,2102.0413406564335,2780754.9029758926,5845261764.288396,2365.567421300525,2355.4004926611183,,2593.3673632123127,,2864.309007481561,ETHUSDT,2025-01-08
2025-01-09 17:40:44.559092,2102.0413406564335,2102.0413406564335,2004.1985210691023,2027.697888720928,2147070.142668301,4353609595.224255,2336.011316445586,2324.1907208572907,,2571.184246565592,,2855.984518737674,ETHUSDT,2025-01-09
2025-01-10 17:40:44.559092,2027.697888720928,2027.697888720928,2004.645219521561,2004.8397325504993,3170808.837050565,6356963540.841214,2305.2362666320905,2293.7763410185485,,2548.9746577806864,,2847.515416387553,ETHUSDT,2025-01-10
2025-01-11 17:40:44.559092,2004.8397325504993,2067.541254606207,2004.8397325504993,2051.3345912359955,4731928.5152098825,9706768646.506016,2278.964941688385,2270.6866505630674,,2529.4593610534434,,2839.5932191223637,ETHUSDT,2025-01-11
2025-01-12 17:40:44.559092,2051.3345912359955,2051.3345912359955,1977.7469043504018,1988.3515538629863,4296893.176585139,8543734224.446323,2251.3865192000358,2243.7975937344886,,2508.239447045975,,2831.123152801375,ETHUSDT,2025-01-12
2025-01-13 17:40:44.559092,1988.3515538629863,2008.5155509643582,1973.426162129358,1990.9708565468582,3144426.1462187385,6260460817.685458,2225.8986044766625,2219.718856859476,,2487.954404281304,,2822.763428460534,ETHUSDT,2025-01-13
2025-01-14 17:40:44.559092,1990.9708565468582,2049.1180353837267,1978.2511666653072,2013.684601024517,2535120.609981842,5104933334.060315,2202.2609452062725,2200.096546779956,,2469.3555884673124,,2814.712892864156,ETHUSDT,2025-01-14
2025-01-15 17:40:44.559092,2013.684601024517,2053.741706016449,2013.684601024517,2045.599408783502,1723383.497419536,3525352263.428647,2182.864973595676,2185.3825336374366,,2452.7376990679477,,2807.0600223757915,ETHUSDT,2025-01-15
2025-01-16 17:40:44.559092,2045.599408783502,2064.7189197894977,2043.502538012031,2054.110728900764,3473508.618448703,7134971320.084752,2164.871117152311,2172.880456995849,,2437.105268865313,,2799.567989604896,ETHUSDT,2025-01-16
2025-01-17 17:40:44.559092,2054.110728900764,2073.312021173863,2054.110728900764,2064.106759579356,1190685.1941527429,2457701357.7817345,2148.8884781129905,2162.5210572418973,,2422.477876344295,,2792.2499674155874,ETHUSDT,2025-01-17
2025-01-18 17:40:44.559092,2064.106759579356,2126.7562094065042,2064.106759579356,2112.584840896125,4729902.756216961,9992320861.696753,2135.1449346517365,2157.7652271137285,,2410.325208287504,,2785.487130335792,ETHUSDT,2025-01-18
2025-01-19 17:40:44.559092,2112.584840896125,2112.584840896125,2028.8914981785429,2032.6448097264806,5096615.096601672,10359608223.281013,2119.7594039299247,2145.8489968863714,,2395.5142122655034,,2777.99616197152,ETHUSDT,2025-01-19
2025-01-20 17:40:44.559092,2032.6448097264806,2032.6448097264806,1953.8742363775739,1989.0555330876375,1370325.5341485653,2725653585.829476,2100.049883417125,2130.9162860483966,,2379.5746562193126,,2770.1460064602375,ETHUSDT,2025-01-20
2025-01-21 17:40:44.559092,1989.0555330876375,2052.07894220024,1965.2852065916907,2008.6820743959652,4434248.292073297,8906995057.708557,2086.251054198343,2119.2749325576888,,2365.0298490889854,,2762.569250917309,ETHUSDT,2025-01-21
2025-01-22 17:40:44.559092,2008.6820743959652,2008.6820743959652,1951.4547878234298,1963.742641818829,3218874.7271751445,6321041560.426781,2069.722893841134,2104.462333439702,,2349.293095862705,,2754.6207274436924,ETHUSDT,2025-01-22
2025-01-23 17:40:44.559092,1963.742641818829,1963.742641818829,1926.0389674605742,1934.5011712037156,2006130.7377579755,3880862261.7805777,2054.6213465494616,2088.2755560838937,,2333.026745876078,,2746.4603338492648,ETHUSDT,2025-01-23
2025-01-24 17:40:44.559092,1934.5011712037156,1957.0641039954587,1934.5011712037156,1954.0835184426587,2028236.2886120058,3963343103.0840282,2042.6097818128485,2075.4953620228234,,2318.166227153199,,2738.5759874273085,ETHUSDT,2025-01-24
2025-01-25 17:40:44.559092,1954.0835184426587,1982.4882261937341,1928.7859265477725,1955.6370763707532,4418589.785022464,8641158008.863007,2030.5665061552147,2064.0802871988167,,2303.9493977107504,,2730.7855505013727,ETHUSDT,2025-01-25
2025-01-26 17:40:44.559092,1955.6370763707532,1955.6370763707532,1908.3922184153623,1922.029690268224,4373868.654668732,8406705415.606835,2017.8760456593877,2050.5516589197127,,2288.9721542816314,,2722.7382285090034,ETHUSDT,2025-01-26
2025-01-27 17:40:44.559092,1922.029690268224,2013.3021335396713,1922.029690268224,1999.9287287133063,4046843.9254661174,8093399427.158619,2010.7813773392768,2045.7304274714836,2320.2541384942974,2277.6371179848347,,2715.5460941826786,ETHUSDT,2025-01-27
2025-01-28 17:40:44.559092,1999.9287287133063,2032.6935909434724,1999.9287287133063,2017.0402626537048,1666666.4680425834,3361733370.456735,2006.5313234391404,2042.9980308221714,2300.594943747372,2267.417633462045,,2708.5957874012956,ETHUSDT,2025-01-28
2025-01-29 17:40:44.559092,2017.0402626537048,2017.0402626537048,1968.4644509385628,1982.6750017001775,3308186.4402495297,6559058556.046241,2004.2801790881026,2037.2529804296005,2280.06193650778,2256.2512557458936,,2701.37269500626,ETHUSDT,2025-01-29
2025-01-30 17:40:44.559092,1982.6750017001775,2021.2981168858432,1982.6750017001775,2016.9347581975587,3535579.731665798,7131033651.175546,2004.8849303704555,2035.3179116455965,2261.805431574337,2246.8662950577236,,2694.5623672768206,ETHUSDT,2025-01-30
2025-01-31 17:40:44.559092,2016.9347581975587,2016.9347581975587,1958.9634853272853,1961.814440660462,4356088.4368215045,8545837200.150486,2000.408922841679,2028.3175810755836,2242.574466984977,2235.6877909637137,,2687.271343131384,ETHUSDT,2025-01-31
2025-02-01 17:40:44.559092,1961.814440660462,1987.9434940012368,1961.814440660462,1976.479900243361,1286071.8249588278,2541895112.300421,1999.8153401606978,2023.3806590915624,2227.131903149521,2225.522775641347,,2680.1987914608567,ETHUSDT,2025-02-01
2025-02-02 17:40:44.559092,1976.479900243361,2046.1292072591411,1976.479900243361,2038.3208307474024,5048299.387872051,10290053802.148962,2002.182838870725,2024.8035325825947,2213.2226515900843,2218.181522900408,,2673.8119460806233,ETHUSDT,2025-02-02
2025-02-03 17:40:44.559092,2038.3208307474024,2038.3208307474024,1961.147199532084,1980.3306161934536,3017649.197808126,5975943095.351047,2000.5151396291717,2020.56801673601,2199.7690460138865,2208.8540363628804,,2666.9116343404526,ETHUSDT,2025-02-03
2025-02-04 17:40:44.559092,1980.3306161934536,1980.3306161934536,1931.7889338179502,1943.540483076397,1511319.3165629832,2937310274.5955105,1995.4121933438169,2013.2320611493801,2185.6961884172265,2198.4495832928224,,2659.713911442303,ETHUSDT,2025-02-04
2025-02-05 17:40:44.559092,1943.540483076397,1949.4941582598992,1908.9334318957897,1929.2137950778445,1711288.0402398151,3301440494.582381,1989.1673466526706,2005.2303215235195,2170.5266360326573,2187.8913170883134,,2652.44525356803,ETHUSDT,2025-02-05
2025-02-06 17:40:44.559092,1929.2137950778445,1992.8010189883794,1929.2137950778445,1977.7404135616114,4326321.637068015,8556341143.695443,1984.8490293517832,2002.6122350509568,2157.6426523074347,2179.650105185305,,2645.7317725729413,ETHUSDT,2025-02-06
2025-02-07 17:40:44.559092,1977.7404135616114,2025.774124272362,1977.7404135616114,2012.9354487671599,1834135.93562712,3691997242.6815515,1979.8665597453353,2003.5953982620238,2145.2392116603746,2173.112275521849,,2639.4352917390534,ETHUSDT,2025-02-07
2025-02-08 17:40:44.559092,2012.9354487671599,2037.7545270749747,2011.9154885283126,2024.8350078016438,3160083.6556964847,6398648013.636039,1979.4760696490935,2005.618218218178,2133.3595121000135,2167.297480709292,,2633.3198660282333,ETHUSDT,2025-02-08
2025-02-09 17:40:44.559092,2024.8350078016438,2024.8350078016438,2019.1246370835815,2021.8076843530018,4987655.980450178,10084081188.183374,1981.1136772123616,2007.1600721357802,2121.388851210665,2161.5919984992415,,2627.2351677031065,ETHUSDT,2025-02-09
2025-02-10 17:40:44.559092,2021.8076843530018,2093.7401669537676,2021.8076843530018,2085.605926713098,4417826.531451762,9213845197.186163,1984.9598698282182,2014.6311059050486,2111.565747942725,2158.612152546844,,2621.845822021614,ETHUSDT,2025-02-10
2025-02-11 17:40:44.559092,2085.605926713098,2131.6236155244196,2085.605926713098,2122.6294113103436,3049132.854188113,6472179075.292342,1992.904208302794,2024.9166588007909,2103.2199360963323,2157.2010646552167,,2616.87849455185,ETHUSDT,2025-02-11
2025-02-12 17:40:44.559092,2122.6294113103436,2146.684244046535,2120.8025665584537,2133.743405302494,1674756.3147766998,3573500242.143491,2002.8663200077328,2035.281110848572,2095.880221182096,2156.281156445306,,2612.071180230961,ETHUSDT,2025-02-12
2025-02-13 17:40:44.559092,2133.743405302494,2133.743405302494,2093.142361568267,2107.691314208751,1459457.4333706344,3076085755.772683,2010.5467097960372,2042.1773206923986,2088.3052917376244,2154.375672436029,,2607.052475096412,ETHUSDT,2025-02-13
2025-02-14 17:40:44.559092,2107.691314208751,2107.691314208751,2067.3821745760733,2069.114832888645,3809374.658812631,7882033610.579336,2016.220597621932,2044.742798044422,2081.017211575489,2151.032110100838,,2601.6998617411105,ETHUSDT,2025-02-14
2025-02-15 17:40:44.559092,2069.114832888645,2069.114832888645,2002.334061093725,2013.192460354882,4120547.3657969492,8295454889.357589,2020.778736126265,2041.7380039787515,2073.0013036272253,2145.6266336402127,,2595.8440667024415,ETHUSDT,2025-02-15
2025-02-16 17:40:44.559092,2013.192460354882,2013.192460354882,1923.1955537386634,1936.192083400863,1836317.4403222264,3555463290.5628314,2017.591903860643,2031.6860115427621,2064.049954487927,2137.4135140229832,,2589.280365376058,ETHUSDT,2025-02-16
2025-02-17 17:40:44.559092,1936.192083400863,1936.192083400863,1920.114400275036,1920.2676221294573,5008917.338912396,9618461787.836315,2012.7532718344305,2021.0747363605426,2054.706192728092,2128.897988850688,,2582.6235221596744,ETHUSDT,2025-02-17
2025-02-18 17:40:44.559092,1920.2676221294573,1976.3614689902602,1913.8801301866174,1945.1207995884388,3156857.542930679,6140469268.092116,2010.8755617288436,2013.8410280965327,2046.801500236607,2121.691040252168,,2576.280211487324,ETHUSDT,2025-02-18
2025-02-19 17:40:44.559092,1945.1207995884388,1945.1207995884388,1873.033604629532,1875.6771394179134,1691488.49820591,3172686307.6731634,2003.8126807898614,2000.6825625080928,2036.6501241580925,2112.0434362978835,,2569.309036640862,ETHUSDT,2025-02-19
2025-02-20 17:40:44.559092,1875.6771394179134,1888.9526776805096,1858.477821046868,1873.7152493636888,4842339.117148647,9073164646.391722,1999.4077212250227,1988.5904374467211,2028.4312559699338,2102.6972328886995,,2562.387705424174,ETHUSDT,2025-02-20
2025-02-21 17:40:44.559092,1873.7152493636888,1900.0614101956019,1873.7152493636888,1891.7004305821895,2814955.653020943,5325052820.889486,1995.1687477419637,1979.362817745337,2020.3791476023173,2094.4228484845225,,2555.714200201866,ETHUSDT,2025-02-21
2025-02-22 17:40:44.559092,1891.7004305821895,1891.7004305821895,1795.50861038724,1796.8030915867346,2022853.0504951102,3634668614.955271,1983.0928607839305,1961.9761771588035,2011.584567093309,2082.751485468923,,2548.162845887288,ETHUSDT,2025-02-22
2025-02-23 17:40:44.559092,1796.8030915867346,1796.8030915867346,1729.4128728060057,1735.918041067221,1174197.3019066702,2038310280.1522434,1970.8722320276192,1940.446830864367,2002.4166316511548,2069.1501739237583,,2540.080808028382,ETHUSDT,2025-02-23
2025-02-24 17:40:44.559092,1735.918041067221,1772.592581753509,1735.918041067221,1764.3126784434817,4786745.976659618,8445316615.108891,1961.910841795973,1923.6721496814255,1993.7728334295562,2057.195762336297,,2532.3617221618656,ETHUSDT,2025-02-24
2025-02-25 17:40:44.559092,1764.3126784434817,1764.3126784434817,1747.2917815753494,1748.6989155640808,2556932.809637574,4471305631.383444,1952.8850978202852,1907.0080321464402,1985.2300337371423,2045.0978467766022,,2524.5640822952214,ETHUSDT,2025-02-25
2025-02-26 17:40:44.559092,1748.6989155640808,1748.6989155640808,1656.9790085014952,1679.4684995890877,4986101.5888110595,8374000554.159277,1937.9715021216587,1885.3376004743113,1975.9829618266135,2030.7594410045429,,2516.155171024514,ETHUSDT,2025-02-26
2025-02-27 17:40:44.559092,1679.4684995890877,1735.0774728508065,1679.4684995890877,1728.1086171037678,1899629.6675866803,3282766397.8625083,1923.7301605384891,1870.3634115818786,1968.5043073555603,2018.8907812437283,,2508.3139117815217,ETHUSDT,2025-02-27
2025-02-28 17:40:44.559092,1728.1086171037678,1728.1086171037678,1683.2458415283468,1703.9789513837345,1243696.7612681254,2119233103.1050072,1907.6873577175938,1854.5172725153889,1962.0299286088164,2006.541297719807,,2500.3105788422404,ETHUSDT,2025-02-28
2025-03-01 17:40:44.559092,1703.9789513837345,1759.2484731815275,1703.9789513837345,1754.9790174238708,2593891.4575433745,4552225081.463643,1894.3459243711372,1845.0374386971491,1957.032714306284,1996.6761102572214,,2492.8943444002666,ETHUSDT,2025-03-01
2025-03-02 17:40:44.559092,1754.9790174238708,1801.126987280495,1754.9790174238708,1780.109361115848,4848787.560200589,8631372125.975142,1879.0710960912747,1838.8538122608347,1951.608209703881,1988.1832965654028,,2485.8019565068894,ETHUSDT,2025-03-02
2025-03-03 17:40:44.559092,1780.109361115848,1825.3232914411774,1780.109361115848,1808.2027436453247,2989816.8624701984,5406195053.71567,1863.3497627080237,1835.9346628688813,1948.005233499528,1981.1252356665761,,2479.059675781899,ETHUSDT,2025-03-03
2025-03-04 17:40:44.559092,1808.2027436453247,1808.2027436453247,1773.2333859572807,1788.9672960761689,1965587.971750857,3516372599.0229716,1846.1109572467074,1831.4615803171944,1943.965162290114,1973.5896301924427,,2472.193084939056,ETHUSDT,2025-03-04
2025-03-05 17:40:44.559092,1788.9672960761689,1812.4628898061176,1788.9672960761689,1805.3893399256713,2905080.5622828295,5244801478.770696,1830.9958585325535,1828.978509803716,1939.799257068137,1966.9935403780596,,2465.5582218045943,ETHUSDT,2025-03-05
2025-03-06 17:40:44.559092,1805.3893399256713,1830.2130535117212,1805.3893399256713,1829.9920217732256,3531713.7711739573,6463008024.434973,1819.0397179767824,1829.075034753193,1935.4871093279316,1961.620931805321,,2459.234180013237,ETHUSDT,2025-03-06
2025-03-07 17:40:44.559092,1829.9920217732256,1829.9920217732256,1767.065257461559,1767.170783015105,1108247.7172205779,1958462986.2153912,1806.7386341097936,1823.1793917305179,1929.7483104102182,1953.9954357743322,,2452.3479770580316,ETHUSDT,2025-03-07
2025-03-08 17:40:44.559092,1767.170783015105,1767.170783015105,1700.7250765681895,1721.1453614802708,1250057.7640428906,2151531122.16482,1795.9862980137636,1813.4618650400182,1922.8890824482366,1944.86406031182,,2445.0723291418353,ETHUSDT,2025-03-08
2025-03-09 17:40:44.559092,1721.1453614802708,1733.1308877833762,1711.1694215562188,1722.1501546697975,1577219.71470083,2716209175.6202884,1786.080424640781,1804.7655116714259,1915.0803887237098,1936.1301816591915,,2437.8790736744522,ETHUSDT,2025-03-09
2025-03-10 17:40:44.559092,1722.1501546697975,1722.1501546697975,1686.7655307924297,1695.230367375597,3096813.4351673927,5249812177.392504,1773.5859030301392,1794.3335931670613,1908.3320998766922,1926.6831301186585,,2430.4895343082944,ETHUSDT,2025-03-10
2025-03-11 17:40:44.559092,1695.230367375597,1746.7827918435382,1695.230367375597,1729.9044260134588,2804477.6267426354,4851478259.157805,1766.297267359916,1788.1974820095752,1903.149077735209,1918.9663181929645,,2423.5185382058585,ETHUSDT,2025-03-11
2025-03-12 17:40:44.559092,1729.9044260134588,1729.9044260134588,1675.9769227887655,1702.1603168550664,1509757.0876688026,2569848602.7205114,1757.7195207344848,1780.0034662805742,1897.018642584391,1910.4641220620667,,2416.3408444610745,ETHUSDT,2025-03-12
2025-03-13 17:40:44.559092,1702.1603168550664,1702.1603168550664,1680.2582587893478,1680.5646506568298,3257573.7740536346,5474563331.581297,1747.1627317382172,1770.5331028878368,1891.355082761151,1901.4484565167634,,2409.0196883038184,ETHUSDT,2025-03-13
2025-03-14 17:40:44.559092,1680.5646506568298,1690.3550358882733,1652.777684414854,1671.5663601515637,1519519.6427411926,2539977918.3956995,1740.900895166459,1761.1076988177156,1886.0963865401077,1892.433472345579,,2401.681844242602,ETHUSDT,2025-03-14
2025-03-15 17:40:44.559092,1671.5663601515637,1756.0752364375405,1671.5663601515637,1728.1883889037192,4129623.3824948897,7136767180.172971,1740.5144125582833,1757.972526444954,1881.5784839493292,1885.9924886811923,,2394.980416826295,ETHUSDT,2025-03-15
2025-03-16 17:40:44.559092,1728.1883889037192,1728.1883889037192,1665.9896393792815,1670.477158100321,1225804.681837422,2047678721.301845,1735.8226365411253,1749.6396342216556,1875.8752855839205,1877.5409070897856,,2387.7714291772804,ETHUSDT,2025-03-16
2025-03-17 17:40:44.559092,1670.477158100321,1687.080390391181,1652.6724275418137,1669.8764089664974,1013476.9693675807,1692381282.1777844,1731.881511211246,1742.0431365783072,1870.832219957886,1869.397201281029,,2380.6281951453325,ETHUSDT,2025-03-17
2025-03-18 17:40:44.559092,1669.8764089664974,1670.4669262412451,1661.1718186195642,1665.8193724304047,3193529.263669566,5319842913.844169,1731.1990548533122,1734.7837304689833,1864.150032832228,1861.4137570123771,,2373.515669546179,ETHUSDT,2025-03-18
2025-03-19 17:40:44.559092,1665.8193724304047,1680.5078207835966,1665.8193724304047,1675.0772393254317,2442512.630013687,4091397313.3008265,1728.5474859643953,1729.0973979791213,1857.3107723656622,1854.1064425932814,,2366.56603342458,ETHUSDT,2025-03-19
2025-03-20 17:40:44.559092,1675.0772393254317,1675.0772393254317,1605.1740349355398,1615.8177433038545,1917789.1616755337,3098797755.351152,1724.1394255604014,1718.3088594386197,1849.9736271977358,1844.7617877191863,,2359.095901184573,ETHUSDT,2025-03-20
2025-03-21 17:40:44.559092,1615.8177433038545,1661.0344092256266,1615.8177433038545,1657.1029059748587,3964188.2900547483,6569067935.281229,1719.2456199879507,1712.4797210134996,1842.776990153282,1837.4026158860754,,2352.1108962571134,ETHUSDT,2025-03-21
2025-03-22 17:40:44.559092,1657.1029059748587,1657.1029059748587,1562.5540699172868,1603.669163363374,1344293.4195388858,2155801903.426814,1710.4236101003269,1702.1168107611068,1835.6140846073401,1828.2365981400874,,2344.663714835285,ETHUSDT,2025-03-22
2025-03-23 17:40:44.559092,1603.669163363374,1619.230588568613,1603.669163363374,1617.8664927071484,1433097.0225490779,2318559653.580534,1700.9067975534185,1694.092970946444,1828.441816456616,1819.9867900838938,,2337.4319016797817,ETHUSDT,2025-03-23
2025-03-24 17:40:44.559092,1617.8664927071484,1638.5018270914027,1612.5429657030454,1625.522396397224,2301487.1101465393,3741118842.562724,1692.734552569471,1687.5624400369945,1820.185847769612,1812.3607354295148,,2330.3482250103034,ETHUSDT,2025-03-24
2025-03-25 17:40:44.559092,1625.522396397224,1625.522396397224,1595.9060477907856,1596.1683115533658,1731817.7772186482,2764272657.3811927,1682.2735011508557,1678.858237324268,1812.5026016768106,1803.8826011598621,,2323.042952239588,ETHUSDT,2025-03-25
2025-03-26 17:40:44.559092,1596.1683115533658,1598.3356400881548,1585.933121185474,1592.1343806368143,1885496.0482916217,3001963083.0399423,1670.3806190940352,1670.5988224016533,1805.474479628019,1795.5787493746445,,2315.770230134088,ETHUSDT,2025-03-26
2025-03-27 17:40:44.559092,1592.1343806368143,1606.992771043559,1592.1343806368143,1602.1829771851424,2983082.46375367,4779443942.965645,1662.131228802537,1664.0830276191284,1798.933863270165,1787.9946014456443,,2308.669859457979,ETHUSDT,2025-03-27
2025-03-28 17:40:44.559092,1602.1829771851424,1602.1829771851424,1582.2467081561633,1587.7354907719207,2027292.402683745,3218804097.913262,1655.4607352671196,1656.8118336336802,1791.1337648143713,1780.1413029878513,,2301.496383152645,ETHUSDT,2025-03-28
2025-03-29 17:40:44.559092,1587.7354907719207,1608.1157674089436,1571.8148778753084,1589.965322642126,2114045.6597642684,3361259289.5072813,1648.8514936657361,1650.4454992535323,1782.6743622918702,1772.683421405666,,2294.416472102789,ETHUSDT,2025-03-29
